2021-11-21 19:40:14,254 data_path: ../../datasets
2021-11-21 19:40:14,254 checkpoint_path: checkpoints
2021-11-21 19:40:14,254 data_nums_workers: 8
2021-11-21 19:40:14,254 epoch: 120
2021-11-21 19:40:14,255 nr: 0.4
2021-11-21 19:40:14,255 loss: SCE
2021-11-21 19:40:14,255 alpha: 0.1
2021-11-21 19:40:14,255 beta: 1.0
2021-11-21 19:40:14,255 version: SCE0.4_CIFAR10
2021-11-21 19:40:14,255 dataset_type: cifar10
2021-11-21 19:40:14,255 asym: False
2021-11-21 19:40:14,255 seed: 123
2021-11-21 19:40:14,255 Using CUDA!
2021-11-21 19:40:18,105 lr: 0.01
2021-11-21 19:40:18,105 l2_reg: 0.01
2021-11-21 19:40:18,105 grad_bound: 5.0
2021-11-21 19:40:18,105 train_log_every: 100
2021-11-21 19:40:18,106 resume: False
2021-11-21 19:40:18,106 batch_size: 128
2021-11-21 19:40:18,106 data_path: ../../datasets
2021-11-21 19:40:18,106 checkpoint_path: checkpoints
2021-11-21 19:40:18,107 data_nums_workers: 8
2021-11-21 19:40:18,107 epoch: 120
2021-11-21 19:40:18,107 nr: 0.4
2021-11-21 19:40:18,107 loss: SCE
2021-11-21 19:40:18,107 alpha: 0.1
2021-11-21 19:40:18,107 beta: 1.0
2021-11-21 19:40:18,107 version: SCE0.4_CIFAR10
2021-11-21 19:40:18,108 dataset_type: cifar10
2021-11-21 19:40:18,108 asym: False
2021-11-21 19:40:18,108 seed: 123
2021-11-21 19:40:18,108 Using CUDA!
2021-11-21 22:57:30,599 lr: 0.01
2021-11-21 22:57:30,600 l2_reg: 0.01
2021-11-21 22:57:30,600 grad_bound: 5.0
2021-11-21 22:57:30,601 train_log_every: 100
2021-11-21 22:57:30,601 resume: False
2021-11-21 22:57:30,601 batch_size: 128
2021-11-21 22:57:30,601 data_path: ../../datasets
2021-11-21 22:57:30,601 checkpoint_path: checkpoints
2021-11-21 22:57:30,601 data_nums_workers: 8
2021-11-21 22:57:30,602 epoch: 120
2021-11-21 22:57:30,602 nr: 0.4
2021-11-21 22:57:30,602 loss: SCE
2021-11-21 22:57:30,602 alpha: 0.1
2021-11-21 22:57:30,602 beta: 1.0
2021-11-21 22:57:30,603 version: SCE0.4_CIFAR10
2021-11-21 22:57:30,603 dataset_type: cifar10
2021-11-21 22:57:30,603 asym: False
2021-11-21 22:57:30,603 seed: 123
2021-11-21 22:57:30,603 Using CUDA!
2021-11-21 22:57:36,651 SCELoss
2021-11-21 22:57:36,653 Number of Trainable Parameters 1.6398
2021-11-21 22:57:43,408 ====================Training====================
2021-11-21 22:57:48,463 lr: 0.01
2021-11-21 22:57:48,463 l2_reg: 0.01
2021-11-21 22:57:48,464 grad_bound: 5.0
2021-11-21 22:57:48,464 train_log_every: 100
2021-11-21 22:57:48,464 resume: False
2021-11-21 22:57:48,464 batch_size: 128
2021-11-21 22:57:48,464 data_path: ../../datasets
2021-11-21 22:57:48,464 checkpoint_path: checkpoints
2021-11-21 22:57:48,464 data_nums_workers: 8
2021-11-21 22:57:48,465 epoch: 120
2021-11-21 22:57:48,465 nr: 0.4
2021-11-21 22:57:48,465 loss: SCE
2021-11-21 22:57:48,465 alpha: 0.1
2021-11-21 22:57:48,465 beta: 1.0
2021-11-21 22:57:48,466 version: SCE0.4_CIFAR10
2021-11-21 22:57:48,466 dataset_type: cifar10
2021-11-21 22:57:48,466 asym: False
2021-11-21 22:57:48,466 seed: 123
2021-11-21 22:57:48,466 Using CUDA!
2021-11-21 22:57:54,031 lr: 0.01
2021-11-21 22:57:54,031 l2_reg: 0.01
2021-11-21 22:57:54,031 grad_bound: 5.0
2021-11-21 22:57:54,032 train_log_every: 100
2021-11-21 22:57:54,032 resume: False
2021-11-21 22:57:54,032 batch_size: 128
2021-11-21 22:57:54,032 data_path: ../../datasets
2021-11-21 22:57:54,032 checkpoint_path: checkpoints
2021-11-21 22:57:54,033 data_nums_workers: 8
2021-11-21 22:57:54,033 epoch: 120
2021-11-21 22:57:54,033 nr: 0.4
2021-11-21 22:57:54,033 loss: SCE
2021-11-21 22:57:54,033 alpha: 0.1
2021-11-21 22:57:54,034 beta: 1.0
2021-11-21 22:57:54,034 version: SCE0.4_CIFAR10
2021-11-21 22:57:54,034 dataset_type: cifar10
2021-11-21 22:57:54,034 asym: False
2021-11-21 22:57:54,034 seed: 123
2021-11-21 22:57:54,034 Using CUDA!
2021-11-21 22:57:59,878 lr: 0.01
2021-11-21 22:57:59,879 l2_reg: 0.01
2021-11-21 22:57:59,879 grad_bound: 5.0
2021-11-21 22:57:59,879 train_log_every: 100
2021-11-21 22:57:59,880 resume: False
2021-11-21 22:57:59,880 batch_size: 128
2021-11-21 22:57:59,880 data_path: ../../datasets
2021-11-21 22:57:59,880 checkpoint_path: checkpoints
2021-11-21 22:57:59,880 data_nums_workers: 8
2021-11-21 22:57:59,881 epoch: 120
2021-11-21 22:57:59,881 nr: 0.4
2021-11-21 22:57:59,881 loss: SCE
2021-11-21 22:57:59,881 alpha: 0.1
2021-11-21 22:57:59,881 beta: 1.0
2021-11-21 22:57:59,882 version: SCE0.4_CIFAR10
2021-11-21 22:57:59,882 dataset_type: cifar10
2021-11-21 22:57:59,882 asym: False
2021-11-21 22:57:59,882 seed: 123
2021-11-21 22:57:59,882 Using CUDA!
2021-11-21 22:58:06,134 lr: 0.01
2021-11-21 22:58:06,135 l2_reg: 0.01
2021-11-21 22:58:06,135 grad_bound: 5.0
2021-11-21 22:58:06,135 train_log_every: 100
2021-11-21 22:58:06,135 resume: False
2021-11-21 22:58:06,135 batch_size: 128
2021-11-21 22:58:06,135 data_path: ../../datasets
2021-11-21 22:58:06,135 checkpoint_path: checkpoints
2021-11-21 22:58:06,136 data_nums_workers: 8
2021-11-21 22:58:06,136 epoch: 120
2021-11-21 22:58:06,136 nr: 0.4
2021-11-21 22:58:06,136 loss: SCE
2021-11-21 22:58:06,136 alpha: 0.1
2021-11-21 22:58:06,136 beta: 1.0
2021-11-21 22:58:06,136 version: SCE0.4_CIFAR10
2021-11-21 22:58:06,137 dataset_type: cifar10
2021-11-21 22:58:06,137 asym: False
2021-11-21 22:58:06,137 seed: 123
2021-11-21 22:58:06,137 Using CUDA!
2021-11-21 22:58:12,808 lr: 0.01
2021-11-21 22:58:12,809 l2_reg: 0.01
2021-11-21 22:58:12,809 grad_bound: 5.0
2021-11-21 22:58:12,809 train_log_every: 100
2021-11-21 22:58:12,809 resume: False
2021-11-21 22:58:12,810 batch_size: 128
2021-11-21 22:58:12,810 data_path: ../../datasets
2021-11-21 22:58:12,810 checkpoint_path: checkpoints
2021-11-21 22:58:12,810 data_nums_workers: 8
2021-11-21 22:58:12,810 epoch: 120
2021-11-21 22:58:12,811 nr: 0.4
2021-11-21 22:58:12,811 loss: SCE
2021-11-21 22:58:12,811 alpha: 0.1
2021-11-21 22:58:12,811 beta: 1.0
2021-11-21 22:58:12,811 version: SCE0.4_CIFAR10
2021-11-21 22:58:12,812 dataset_type: cifar10
2021-11-21 22:58:12,812 asym: False
2021-11-21 22:58:12,812 seed: 123
2021-11-21 22:58:12,812 Using CUDA!
2021-11-21 22:58:18,609 lr: 0.01
2021-11-21 22:58:18,610 l2_reg: 0.01
2021-11-21 22:58:18,610 grad_bound: 5.0
2021-11-21 22:58:18,610 train_log_every: 100
2021-11-21 22:58:18,610 resume: False
2021-11-21 22:58:18,611 batch_size: 128
2021-11-21 22:58:18,611 data_path: ../../datasets
2021-11-21 22:58:18,611 checkpoint_path: checkpoints
2021-11-21 22:58:18,611 data_nums_workers: 8
2021-11-21 22:58:18,612 epoch: 120
2021-11-21 22:58:18,612 nr: 0.4
2021-11-21 22:58:18,612 loss: SCE
2021-11-21 22:58:18,612 alpha: 0.1
2021-11-21 22:58:18,612 beta: 1.0
2021-11-21 22:58:18,613 version: SCE0.4_CIFAR10
2021-11-21 22:58:18,613 dataset_type: cifar10
2021-11-21 22:58:18,613 asym: False
2021-11-21 22:58:18,613 seed: 123
2021-11-21 22:58:18,613 Using CUDA!
2021-11-21 22:58:24,523 lr: 0.01
2021-11-21 22:58:24,523 l2_reg: 0.01
2021-11-21 22:58:24,524 grad_bound: 5.0
2021-11-21 22:58:24,524 train_log_every: 100
2021-11-21 22:58:24,524 resume: False
2021-11-21 22:58:24,524 batch_size: 128
2021-11-21 22:58:24,524 data_path: ../../datasets
2021-11-21 22:58:24,524 checkpoint_path: checkpoints
2021-11-21 22:58:24,524 data_nums_workers: 8
2021-11-21 22:58:24,525 epoch: 120
2021-11-21 22:58:24,525 nr: 0.4
2021-11-21 22:58:24,525 loss: SCE
2021-11-21 22:58:24,525 alpha: 0.1
2021-11-21 22:58:24,526 beta: 1.0
2021-11-21 22:58:24,526 version: SCE0.4_CIFAR10
2021-11-21 22:58:24,526 dataset_type: cifar10
2021-11-21 22:58:24,526 asym: False
2021-11-21 22:58:24,526 seed: 123
2021-11-21 22:58:24,526 Using CUDA!
2021-11-21 23:05:03,148 lr: 0.01
2021-11-21 23:05:03,148 l2_reg: 0.01
2021-11-21 23:05:03,149 grad_bound: 5.0
2021-11-21 23:05:03,149 train_log_every: 100
2021-11-21 23:05:03,149 resume: False
2021-11-21 23:05:03,149 batch_size: 128
2021-11-21 23:05:03,150 data_path: ../../datasets
2021-11-21 23:05:03,150 checkpoint_path: checkpoints
2021-11-21 23:05:03,150 data_nums_workers: 8
2021-11-21 23:05:03,151 epoch: 120
2021-11-21 23:05:03,151 nr: 0.4
2021-11-21 23:05:03,151 loss: SCE
2021-11-21 23:05:03,151 alpha: 0.1
2021-11-21 23:05:03,151 beta: 1.0
2021-11-21 23:05:03,152 version: SCE0.4_CIFAR10
2021-11-21 23:05:03,152 dataset_type: cifar10
2021-11-21 23:05:03,152 asym: False
2021-11-21 23:05:03,153 seed: 123
2021-11-21 23:05:03,153 Using CUDA!
2021-11-21 23:05:10,968 SCELoss
2021-11-21 23:05:10,972 Number of Trainable Parameters 1.6398
2021-11-21 23:05:18,746 ====================Training====================
2021-11-21 23:05:25,977 lr: 0.01
2021-11-21 23:05:25,984 l2_reg: 0.01
2021-11-21 23:05:25,984 grad_bound: 5.0
2021-11-21 23:05:25,985 train_log_every: 100
2021-11-21 23:05:25,985 resume: False
2021-11-21 23:05:25,985 batch_size: 128
2021-11-21 23:05:25,985 data_path: ../../datasets
2021-11-21 23:05:25,985 checkpoint_path: checkpoints
2021-11-21 23:05:25,986 data_nums_workers: 8
2021-11-21 23:05:25,986 epoch: 120
2021-11-21 23:05:25,986 nr: 0.4
2021-11-21 23:05:25,986 loss: SCE
2021-11-21 23:05:25,986 alpha: 0.1
2021-11-21 23:05:25,986 beta: 1.0
2021-11-21 23:05:25,986 version: SCE0.4_CIFAR10
2021-11-21 23:05:25,987 dataset_type: cifar10
2021-11-21 23:05:25,987 asym: False
2021-11-21 23:05:25,987 seed: 123
2021-11-21 23:05:25,987 Using CUDA!
2021-11-21 23:05:33,994 lr: 0.01
2021-11-21 23:05:33,995 l2_reg: 0.01
2021-11-21 23:05:33,995 grad_bound: 5.0
2021-11-21 23:05:33,995 train_log_every: 100
2021-11-21 23:05:33,995 resume: False
2021-11-21 23:05:33,995 batch_size: 128
2021-11-21 23:05:33,995 data_path: ../../datasets
2021-11-21 23:05:33,996 checkpoint_path: checkpoints
2021-11-21 23:05:33,996 data_nums_workers: 8
2021-11-21 23:05:33,996 epoch: 120
2021-11-21 23:05:33,996 nr: 0.4
2021-11-21 23:05:33,996 loss: SCE
2021-11-21 23:05:33,997 alpha: 0.1
2021-11-21 23:05:33,997 beta: 1.0
2021-11-21 23:05:33,997 version: SCE0.4_CIFAR10
2021-11-21 23:05:33,997 dataset_type: cifar10
2021-11-21 23:05:33,997 asym: False
2021-11-21 23:05:33,997 seed: 123
2021-11-21 23:05:33,998 Using CUDA!
2021-11-21 23:05:40,348 lr: 0.01
2021-11-21 23:05:40,349 l2_reg: 0.01
2021-11-21 23:05:40,349 grad_bound: 5.0
2021-11-21 23:05:40,349 train_log_every: 100
2021-11-21 23:05:40,349 resume: False
2021-11-21 23:05:40,350 batch_size: 128
2021-11-21 23:05:40,350 data_path: ../../datasets
2021-11-21 23:05:40,350 checkpoint_path: checkpoints
2021-11-21 23:05:40,350 data_nums_workers: 8
2021-11-21 23:05:40,350 epoch: 120
2021-11-21 23:05:40,350 nr: 0.4
2021-11-21 23:05:40,351 loss: SCE
2021-11-21 23:05:40,351 alpha: 0.1
2021-11-21 23:05:40,351 beta: 1.0
2021-11-21 23:05:40,351 version: SCE0.4_CIFAR10
2021-11-21 23:05:40,351 dataset_type: cifar10
2021-11-21 23:05:40,352 asym: False
2021-11-21 23:05:40,352 seed: 123
2021-11-21 23:05:40,352 Using CUDA!
2021-11-21 23:05:47,560 lr: 0.01
2021-11-21 23:05:47,560 l2_reg: 0.01
2021-11-21 23:05:47,560 grad_bound: 5.0
2021-11-21 23:05:47,560 train_log_every: 100
2021-11-21 23:05:47,560 resume: False
2021-11-21 23:05:47,561 batch_size: 128
2021-11-21 23:05:47,561 data_path: ../../datasets
2021-11-21 23:05:47,561 checkpoint_path: checkpoints
2021-11-21 23:05:47,561 data_nums_workers: 8
2021-11-21 23:05:47,561 epoch: 120
2021-11-21 23:05:47,561 nr: 0.4
2021-11-21 23:05:47,561 loss: SCE
2021-11-21 23:05:47,562 alpha: 0.1
2021-11-21 23:05:47,562 beta: 1.0
2021-11-21 23:05:47,562 version: SCE0.4_CIFAR10
2021-11-21 23:05:47,562 dataset_type: cifar10
2021-11-21 23:05:47,562 asym: False
2021-11-21 23:05:47,562 seed: 123
2021-11-21 23:05:47,562 Using CUDA!
2021-11-21 23:05:54,251 lr: 0.01
2021-11-21 23:05:54,251 l2_reg: 0.01
2021-11-21 23:05:54,252 grad_bound: 5.0
2021-11-21 23:05:54,252 train_log_every: 100
2021-11-21 23:05:54,252 resume: False
2021-11-21 23:05:54,252 batch_size: 128
2021-11-21 23:05:54,252 data_path: ../../datasets
2021-11-21 23:05:54,252 checkpoint_path: checkpoints
2021-11-21 23:05:54,252 data_nums_workers: 8
2021-11-21 23:05:54,252 epoch: 120
2021-11-21 23:05:54,253 nr: 0.4
2021-11-21 23:05:54,253 loss: SCE
2021-11-21 23:05:54,253 alpha: 0.1
2021-11-21 23:05:54,253 beta: 1.0
2021-11-21 23:05:54,253 version: SCE0.4_CIFAR10
2021-11-21 23:05:54,253 dataset_type: cifar10
2021-11-21 23:05:54,253 asym: False
2021-11-21 23:05:54,253 seed: 123
2021-11-21 23:05:54,254 Using CUDA!
